1138,Larrinoa,Pais Vasco,PV,Álava,429.867,-25.967
1138,Ondategi,Pais Vasco,PV,Álava,429.867,-25.967
1138,Letona,Pais Vasco,PV,Álava,429.867,-25.967
1138,Acosta,Pais Vasco,PV,Álava,429.667,-2.7
1138,Murua,Pais Vasco,PV,Álava,429.833,-27.333
1138,Zaitegi,Pais Vasco,PV,Álava,429.867,-25.967
1138,Manurga,Pais Vasco,PV,Álava,429.667,-2.75
1138,Olano,Pais Vasco,PV,Álava,430.667,-2.1
1138,Gopegi,Pais Vasco,PV,Álava,429.867,-25.967
1138,Zigoitia,Pais Vasco,PV,Álava,429.867,-25.967
1138,Berrikano,Pais Vasco,PV,Álava,429.867,-25.967
1138,Zestafe,Pais Vasco,PV,Álava,429.867,-25.967
1138,Etxaguen (Zigoitia),Pais Vasco,PV,Álava,429.867,-25.967
1138,Eribe,Pais Vasco,PV,Álava,42.95,-2.7
1138,Buruaga,Pais Vasco,PV,Álava,429.867,-25.967
1139,Aperregi,Pais Vasco,PV,Álava,429.583,-28.125
1139,Domaikia,Pais Vasco,PV,Álava,429.583,-28.125
1139,Zarate,Pais Vasco,PV,Álava,429.667,-27.833
1139,Bitoriano,Pais Vasco,PV,Álava,429.583,-28.125
1139,Ametzaga (Zuia),Pais Vasco,PV,Álava,429.583,-28.125
1139,Markina,Pais Vasco,PV,Álava,429.583,-28.125
1139,Sarria,Pais Vasco,PV,Álava,429.667,-28.167
1139,Guillerna,Pais Vasco,PV,Álava,42.95,-2.85
1139,Altube,Pais Vasco,PV,Álava,429.583,-28.125
1139,Gilierna,Pais Vasco,PV,Álava,429.583,-28.125
1139,Jugo,Pais Vasco,PV,Álava,42.95,-2.8
1139,Lukiano,Pais Vasco,PV,Álava,429.583,-28.125
1160,Ibarra,Pais Vasco,PV,Álava,43.05,-25.667
1165,Olaeta,Pais Vasco,PV,Álava,43.05,-26.333
1169,Untzilla,Pais Vasco,PV,Álava,430.389,-25.611
1169,Gantzaga,Pais Vasco,PV,Álava,430.389,-25.611
1169,Azkoaga,Pais Vasco,PV,Álava,430.333,-2.55
1169,Etxaguen (Aramaio),Pais Vasco,PV,Álava,430.389,-25.611
1169,Uribarri,Pais Vasco,PV,Álava,430.333,-25.833
1169,Barajuen,Pais Vasco,PV,Álava,43.05,-2.55
1169,Arexola,Pais Vasco,PV,Álava,430.389,-25.611
1169,Aramaio,Pais Vasco,PV,Álava,430.389,-25.611
1170,Goiain,Pais Vasco,PV,Álava,429.583,-26.583
1170,Urrunaga,Pais Vasco,PV,Álava,42.95,-2.65
1170,Nafarrete,Pais Vasco,PV,Álava,429.583,-26.583
1170,Elosu,Pais Vasco,PV,Álava,429.667,-26.667
1170,Legutiano,Pais Vasco,PV,Álava,429.583,-26.583
1171,Poligono Industrial Goiain,Pais Vasco,PV,Álava,429.583,-26.583
1191,Hueto Arriba,Pais Vasco,PV,Álava,428.833,-2.8
1191,Estarrona,Pais Vasco,PV,Álava,428.667,-2.75
1191,Gobeo,Pais Vasco,PV,Álava,428.667,-27.167
1191,Astegieta,Pais Vasco,PV,Álava,42.869,-2.769
1191,Mendoza,Pais Vasco,PV,Álava,428.667,-27.667
1191,Oto Barren,Pais Vasco,PV,Álava,42.869,-2.769
1191,Martioda,Pais Vasco,PV,Álava,428.667,-27.667
1191,Trespuentes,Pais Vasco,PV,Álava,42.85,-27.833
1191,Hueto Abajo,Pais Vasco,PV,Álava,428.833,-2.8
1191,Oto Goien,Pais Vasco,PV,Álava,42.869,-2.769
1191,Ullibarri-Viña,Pais Vasco,PV,Álava,42.869,-2.769
1191,Trasponte,Pais Vasco,PV,Álava,42.869,-2.769
1191,Uribarri-Dibiña,Pais Vasco,PV,Álava,42.869,-2.769
1192,Burgelu,Pais Vasco,PV,Álava,428.567,-25.667
1192,Argomaniz,Pais Vasco,PV,Álava,428.667,-25.333
1192,Elorriaga,Pais Vasco,PV,Álava,42.85,-26.333
1192,Oreitia,Pais Vasco,PV,Álava,42.85,-2.55
1192,Elburgo,Pais Vasco,PV,Álava,42.85,-25.333
1192,Añua,Pais Vasco,PV,Álava,428.333,-25.333
1192,Ilarratza,Pais Vasco,PV,Álava,428.567,-25.667
1192,Zerio,Pais Vasco,PV,Álava,428.567,-25.667
1192,Lubiano,Pais Vasco,PV,Álava,428.833,-25.833
1192,Arkaute,Pais Vasco,PV,Álava,42.85,-26.333
1192,Matauco,Pais Vasco,PV,Álava,428.667,-25.667
1192,Arburu,Pais Vasco,PV,Álava,428.567,-25.667
1192,Gazeta,Pais Vasco,PV,Álava,428.567,-25.667
1192,Arbulo/Arburu,Pais Vasco,PV,Álava,428.567,-25.667
1192,Jungitu,Pais Vasco,PV,Álava,428.567,-25.667
1192,Arbulo,Pais Vasco,PV,Álava,428.667,-25.667
1192,Gaceta,Pais Vasco,PV,Álava,42.85,-25.333
1193,Trokoniz,Pais Vasco,PV,Álava,428.271,-2.55
1193,Ixona,Pais Vasco,PV,Álava,428.271,-2.55
1193,Arkaia,Pais Vasco,PV,Álava,428.271,-2.55
1193,Iruraiz-Gauna,Pais Vasco,PV,Álava,428.271,-2.55
1193,Villafranca,Pais Vasco,PV,Álava,428.333,-25.667
